time_eq,latitude_eq,longitude_eq,depth_eq,magnitude_eq,depth_error_eq,zone_eq,year_eq,month_eq,day_eq,min_proximity_km,avg_proximity_km,max_proximity_km,fault_count_within_50km,fault_count_within_100km,zone_fault,latitude_fault,longitude_fault,area_fault,state_fault,state_area_fault,slip_rate_mm_per_yr_fault,plate_boundary_type_fault,fault_type_fault,fault_length_km_fault,total_fault_length_fault,rock_type_fault,rock_factor_scaled_fault,soil_type_fault,soil_factor_scaled_fault,fracture_factor_scaled_fault,strain_rate_fault,seismic_hazard_fault,fault_density_fault,attenuation_factor_fault,AF_Classification_fault,zone_mismatch_flag
1939-09-14 09:01:04.150000+00:00,11.649,94.804,15,5.75,2.5,4,1939,9,14,1621.902662,2343.655607,3133.41941,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1939-09-25 15:31:05.340000+00:00,8.836,94.095,15,5.6,8,4,1939,9,25,1735.418163,2563.826701,3343.185532,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1940-07-02 20:58:28.660000+00:00,11.194,94.191,15,5.64,25,4,1940,7,2,1635.750261,2350.830068,3133.960286,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1940-09-22 03:38:22.340000+00:00,8.182,93.724,15,5.57,15.6,4,1940,9,22,1736.297519,2607.644494,3381.906887,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1940-10-31 10:43:53.190000+00:00,23.717,70.366,15,6.27,7.2,4,1940,10,31,86.26505601,1371.913922,2581.906084,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,mismatch
1941-01-10 07:38:13.040000+00:00,34.079,78.011,15,5.67,25,4,1941,1,10,259.5037461,997.553435,2022.204469,0,0,4,32.58,75.87,Rajouri,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,match
1941-01-27 02:30:06.960000+00:00,26.699,91.875,15,6.04,9.6,4,1941,1,27,89.89296826,1116.689454,2294.908963,0,1,3,26.35,92.69,Nagaon,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1941-02-23 09:56:34.110000+00:00,28.305,96.887,15,5.72,25,4,1941,2,23,112.549916,1540.968858,2803.299981,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1941-05-22 01:00:26.890000+00:00,26.681,93.087,15,5.53,6.9,4,1941,5,22,53.99050294,1209.004849,2414.803564,0,2,3,26.35,92.69,Nagaon,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1941-06-26 11:52:04.760000+00:00,12.084,92.65,20,7.96,3.9,5,1941,6,26,1444.366203,2190.079306,2955.795454,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1941-06-27 08:32:24.700000+00:00,12.666,93.093,35,6.04,5.4,4,1941,6,27,1470.852494,2159.642059,2931.329298,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1941-06-28 23:07:26.800000+00:00,11.917,91.98,15,5.49,4.6,4,1941,6,28,1381.97805,2173.26083,2929.827303,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1941-06-30 18:23:34.520000+00:00,12.08,92.557,15,5.83,4.7,4,1941,6,30,1434.94656,2185.858814,2950.360318,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1941-07-02 02:42:08.200000+00:00,12.085,93.026,35,5.53,11.1,4,1941,7,2,1483.062008,2208.865133,2979.342857,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1941-07-09 00:39:10.090000+00:00,11.732,93.537,35,5.44,25,4,1941,7,9,1548.366571,2267.350833,3043.67226,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1941-07-14 02:02:28.480000+00:00,11.995,92.792,15,5.75,11.1,4,1941,7,14,1462.188118,2205.298826,2972.772906,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1941-08-09 22:17:42.870000+00:00,12.2,92.706,35,5.8,4.7,4,1941,8,9,1446.017689,2182.23591,2948.757775,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1941-08-19 16:19:28.570000+00:00,8.619,93.78,15,5.82,5.8,4,1941,8,19,1716.950182,2568.824233,3344.362459,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1941-08-30 16:44:54.150000+00:00,12.954,92.761,35,5.73,5.6,4,1941,8,30,1427.570743,2116.52993,2884.208694,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1941-09-06 03:17:50.470000+00:00,27.114,91.984,15,5.45,19.2,4,1941,9,6,110.1487598,1123.136622,2309.967356,0,0,3,26.35,92.69,Nagaon,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1941-10-23 21:02:41.150000+00:00,12.506,93.163,35,5.51,5.4,4,1941,10,23,1483.145541,2177.71922,2950.164383,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1942-10-30 06:17:55.800000+00:00,13.184,92.945,15,5.5,5.6,4,1942,10,30,1440.421908,2105.395603,2875.512483,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1943-10-23 17:23:21.220000+00:00,26.705,93.829,15,7.18,25,5,1943,10,23,100.5974423,1272.29368,2488.530638,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1944-07-27 08:18:43.420000+00:00,12.308,92.827,35,6.14,5.4,4,1944,7,27,1454.795566,2178.449395,2946.591814,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1944-12-24 14:46:41.050000+00:00,24.731,92.583,15,6.33,9.2,4,1944,12,24,163.2558102,1229.529516,2357.942794,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1945-06-04 12:08:59.980000+00:00,30.271,80.118,15,6.37,55.5,4,1945,6,4,61.85313204,791.8636149,1590.401441,0,2,4,30.55,79.56,Joshimath,Uttarakhand,53483,15,Convergent (Himalayan),thrust,225,800,Schist,0.005,Colluvial,0.006,0.008,6.67E-08,High,14.96,0.0063,Medium,match
1945-06-22 18:00:53.440000+00:00,32.529,76.19,20,6.42,14.4,4,1945,6,22,30.52313521,926.2575278,1940.881872,2,2,4,32.58,75.87,Rajouri,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,match
1945-08-08 09:53:44.600000+00:00,11.71,92.226,20,6.25,4.3,4,1945,8,8,1415.158576,2204.074899,2963.879575,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1946-11-06 19:56:24.970000+00:00,34.403,80.453,25,6.38,25,4,1946,11,6,405.3687591,1014.434285,2050.486153,0,0,4,30.99,78.93,Gangotri,Uttarakhand,53483,15,Convergent (Himalayan),thrust,275,800,Schist,0.005,Colluvial,0.006,0.008,5.45E-08,High,14.96,0.0063,Medium,match
1947-07-10 10:19:22.170000+00:00,32.79,76.136,15,5.99,17.3,4,1947,7,10,34.13197619,944.1468962,1950.917455,1,2,4,32.58,75.87,Rajouri,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,match
1947-07-29 13:43:24.160000+00:00,28.484,93.628,20,7.3,3.6,5,1947,7,29,214.745921,1262.049169,2489.02303,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,mismatch
1947-08-19 20:07:10.820000+00:00,31.182,80.013,15,5.99,25,4,1947,8,19,70.01736485,813.7663332,1691.56176,0,2,4,30.74,79.49,Badrinath,Uttarakhand,53483,15,Convergent (Himalayan),thrust,225,800,Schist,0.005,Colluvial,0.006,0.008,6.67E-08,High,14.96,0.0063,Medium,match
1948-05-05 08:31:49.130000+00:00,30.518,78.475,15,5.51,18,4,1948,5,5,48.53737755,799.9843992,1697.376895,1,2,4,30.31,78.03,Dehradun,Uttarakhand,53483,15,Convergent (Himalayan),thrust,300,800,Schist,0.005,Alluvial,0.008,0.008,5.00E-08,Moderate,14.96,0.007,High,match
1948-11-28 21:43:09.330000+00:00,26.308,94.856,50,5.88,5.4,4,1948,11,28,182.1053596,1369.456289,2588.375617,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1949-02-05 08:55:24.930000+00:00,31.12,79.447,15,5.84,25,4,1949,2,5,42.45271901,807.4571923,1685.152167,1,3,4,30.74,79.49,Badrinath,Uttarakhand,53483,15,Convergent (Himalayan),thrust,225,800,Schist,0.005,Colluvial,0.006,0.008,6.67E-08,High,14.96,0.0063,Medium,match
1949-06-14 00:21:19.160000+00:00,11.687,95.012,15,5.81,2.5,4,1949,6,14,1620.339217,2352.089783,3143.876947,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1950-08-15 18:38:48.890000+00:00,28.52,95.731,25,6.17,4.6,4,1950,8,15,50.18326983,1436.80267,2693.349847,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-15 21:01:35.230000+00:00,27.337,96.777,25,5.81,25,4,1950,8,15,128.3399805,1532.223603,2784.311491,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-15 21:42:22.020000+00:00,25.343,92.944,25,6.01,25,4,1950,8,15,89.14256608,1231.086177,2394.344128,0,1,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1950-08-15 23:44:45.540000+00:00,28.498,95.131,25,5.8,25,4,1950,8,15,78.61284647,1385.087441,2634.845397,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-16 05:33:11.830000+00:00,28.665,96.746,25,5.75,25,4,1950,8,16,116.1733877,1530.409713,2793.629352,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-16 06:42:05.220000+00:00,28.38,95.894,25,6.23,25,4,1950,8,16,36.54866239,1449.655559,2707.451772,1,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-16 15:29:29.910000+00:00,29.063,94.866,25,5.75,3,4,1950,8,16,141.3696656,1371.953776,2617.698072,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-16 16:36:01.870000+00:00,28.18,94.968,25,5.66,25,4,1950,8,16,79.59365262,1368.145892,2614.885639,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-16 17:51:34.820000+00:00,27.492,92.802,15,5.96,25,4,1950,8,16,127.4693367,1186.181214,2394.774229,0,0,3,26.35,92.69,Nagaon,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1950-08-16 19:25:39.620000+00:00,28.716,95.963,25,5.72,25,4,1950,8,16,74.27147343,1459.896168,2718.397764,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-16 20:11:19.670000+00:00,26.886,97.217,25,5.48,9,4,1950,8,16,194.1866564,1578.514487,2825.384879,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-16 23:21:27.320000+00:00,26.859,96.968,25,5.67,9,4,1950,8,16,179.1713275,1555.282608,2800.589661,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-17 01:54:17.890000+00:00,28.427,94.844,25,6.14,25,4,1950,8,17,99.00951415,1360.20412,2606.035999,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-17 05:29:19.020000+00:00,29.622,94.774,25,5.74,25,4,1950,8,17,197.968475,1376.604886,2618.763622,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-18 01:07:56.060000+00:00,29.196,95.881,20,6.34,17.5,4,1950,8,18,125.6734228,1460.295619,2717.38764,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-20 09:03:42.340000+00:00,29.473,95.062,25,5.76,25,4,1950,8,20,170.5860469,1396.641659,2643.498928,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-21 05:51:34.520000+00:00,27.186,97.157,25,5.74,9,4,1950,8,21,168.3222611,1569.500416,2820.907438,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-22 02:22:41.330000+00:00,29.932,95.511,25,5.96,3.7,4,1950,8,22,208.571519,1444.715904,2694.74101,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-22 06:43:15.420000+00:00,28.97,94.584,25,5.91,25,4,1950,8,22,153.1055198,1347.088291,2589.052872,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-22 13:22:25.030000+00:00,26.992,97.171,25,6.07,9,4,1950,8,22,182.8955722,1572.866772,2821.301539,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-23 03:09:24.960000+00:00,29.207,95.019,25,5.97,3,4,1950,8,23,146.1352273,1387.42124,2634.77832,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-23 15:34:02.870000+00:00,27.048,97.02,25,5.68,9,4,1950,8,23,167.6227406,1557.925607,2806.632402,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-23 18:47:03.280000+00:00,28.504,96.476,25,5.91,25,4,1950,8,23,84.3071065,1504.057785,2765.50232,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-24 01:27:53.250000+00:00,28.249,96.672,25,5.64,25,4,1950,8,24,90.63856831,1520.59225,2781.755229,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-08-26 06:33:12.520000+00:00,27.233,94.965,25,6.19,25,4,1950,8,26,122.2641834,1367.443674,2604.872667,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
0,29.183,94.6,25,5.55,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mismatch
1950-08-31 19:52:37.740000+00:00,28.61,95.33,25,5.73,25,4,1950,8,31,73.89006388,1403.382494,2655.661772,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-09-01 07:12:04.270000+00:00,29.688,95.302,25,5.73,9.1,4,1950,9,1,185.5938393,1421.438533,2670.292605,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-09-01 23:44:43.950000+00:00,29.585,95.226,25,5.55,25,4,1950,9,1,176.5983936,1412.739518,2661.169128,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-09-11 09:39:53.750000+00:00,28.615,94.158,25,5.81,25,4,1950,9,11,168.9965092,1306.460336,2542.317542,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-09-13 11:07:41.110000+00:00,27.605,95.133,25,6.22,25,4,1950,9,13,81.21880852,1380.551311,2624.707896,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-09-30 07:29:00.050000+00:00,28.873,94.409,20,6.27,25,4,1950,9,30,160.2176317,1331.092602,2570.623262,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-10-03 23:01:58.930000+00:00,27.161,97.508,25,6.04,25,4,1950,10,3,198.8422826,1603.102744,2855.45827,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-10-06 21:21:06.210000+00:00,33.197,76.24,15,5.47,17.3,4,1950,10,6,76.81488537,968.7486663,1950.114733,0,1,4,32.58,75.87,Rajouri,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,match
1950-10-08 04:50:18.720000+00:00,28.55,94.401,25,6.35,6.7,4,1950,10,8,144.2548102,1325.232094,2564.842418,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-10-16 15:42:35.950000+00:00,28.22,95.457,25,5.53,25,4,1950,10,16,34.92840245,1409.827071,2663.005262,1,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-10-29 06:02:32.590000+00:00,27.419,95.354,25,5.96,25,4,1950,10,29,83.16246455,1400.648083,2644.744384,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-10-30 09:04:56.040000+00:00,26.095,96.81,25,5.7,4.8,4,1950,10,30,242.5450346,1553.48041,2782.681975,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-11-12 21:30:32.270000+00:00,27.233,94.807,25,5.51,25,4,1950,11,12,132.8849759,1353.578204,2589.294413,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-12-03 06:26:57.730000+00:00,28.767,95.686,25,6.09,25,4,1950,12,3,77.93710447,1436.261231,2692.288665,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,match
1950-12-22 09:10:43.840000+00:00,8.23,91.712,25,6.04,25,4,1950,12,22,1547.671662,2513.827885,3262.657342,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1950-12-29 22:35:23.860000+00:00,23.854,91.844,15,5.9,25,4,1950,12,29,277.7972884,1222.001461,2285.963336,0,0,3,26.05,90.53,Dhubri,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
